y	x_norm	votesh_so	cutoff_34	cutoff_37	cutoff_40	cutoff_43	cutoff_46	cutoff_49
0	21.96489334106445	36.5540657043457	0	1	0	0	0	0
0	-52.83566665649414	76.41783142089844	0	0	0	0	0	0
0	-45.11171722412109	46.9689826965332	0	0	0	0	1	1
0	10.14148616790771	27.60557174682617	0	0	0	0	0	0
0	-16.36157417297363	51.56325531005859	0	0	0	0	0	0
0	-15.98069667816162	57.87680816650391	0	0	0	0	0	0
0	-19.39906120300293	39.12675857543945	0	1	1	0	0	0
0	-80.52595520019531	83.11040496826172	0	0	0	0	0	0
0	-56.29319000244141	57.74925994873047	0	0	0	0	0	0
1	-33.46044540405273	39.44661331176758	0	1	1	0	0	0
0	1.117551326751709	45.8443717956543	0	0	0	0	1	0
0	-18.2066764831543	40.87122344970703	0	0	1	1	0	0
1	-16.71192932128906	58.35596466064453	0	0	0	0	0	0
0	34.60294723510742	32.69852828979492	1	0	0	0	0	0
0	29.16181373596191	35.41909027099609	1	1	0	0	0	0
0	-48.48883056640625	74.24441528320313	0	0	0	0	0	0
0	7.267341136932373	46.36632919311523	0	0	0	0	1	0
0	-12.42718696594238	45.50162124633789	0	0	0	1	1	0
0	-68.46819305419922	69.03816986083984	0	0	0	0	0	0
0	-6.01627254486084	49.10029602050781	0	0	0	0	0	1
0	-25.20795822143555	62.60398101806641	0	0	0	0	0	0
0	-51.71599578857422	52.31382369995117	0	0	0	0	0	0
0	-3.998512029647827	42.99175262451172	0	0	1	1	1	0
0	-19.51260566711426	55.71428680419922	0	0	0	0	0	0
0	-28.18463134765625	53.87375259399414	0	0	0	0	0	0
0	-14.23953819274902	42.15719604492188	0	0	1	1	0	0
0	-38.98346328735352	44.69844436645508	0	0	0	1	1	0
0	-5.832404136657715	33.85475158691406	1	1	0	0	0	0
0	-10.98665332794189	50.56007385253906	0	0	0	0	0	1
1	-6.591424465179443	53.29571533203125	0	0	0	0	0	0
0	-51.72482299804688	52.34296798706055	0	0	0	0	0	0
0	-51.71784591674805	51.96108245849609	0	0	0	0	0	0
0	2.145004272460938	40.88910293579102	0	0	1	0	0	0
1	-17.12569236755371	40.90445327758789	0	0	1	1	0	0
0	43.16734313964844	18.154296875	0	0	0	0	0	0
0	-46.62771224975586	63.39733123779297	0	0	0	0	0	0
0	-53.58834075927734	54.91095352172852	0	0	0	0	0	0
0	-56.35791015625	56.91970443725586	0	0	0	0	0	0
0	-8.558929443359375	52.18758392333984	0	0	0	0	0	0
0	-2.850592136383057	48.40657043457031	0	0	0	0	1	1
0	-38.86572265625	48.08636856079102	0	0	0	0	1	1
0	14.40742301940918	42.79628753662109	0	0	0	1	0	0
0	-2.747252464294434	40.86865615844727	0	0	1	1	0	0
1	9.154743194580078	44.4066162109375	0	0	0	1	0	0
0	15.75123691558838	41.44144058227539	0	0	1	1	0	0
0	-33.70032501220703	66.85015869140625	0	0	0	0	0	0
0	-22.61205101013184	58.13328552246094	0	0	0	0	0	0
0	-78.90312957763672	89.45156097412109	0	0	0	0	0	0
0	-43.50457763671875	51.44806671142578	0	0	0	0	0	0
0	-50.61386108398438	53.74744415283203	0	0	0	0	0	0
0	83.91256713867188	8.043716430664063	0	0	0	0	0	0
0	-32.61837387084961	47.95629501342773	0	0	0	0	1	1
1	7.75330638885498	46.03123474121094	0	0	0	0	1	0
0	.0774115324020386	49.96129608154297	0	0	0	0	0	1
1	-8.1273193359375	54.06365966796875	0	0	0	0	0	0
0	1.011747121810913	48.80548477172852	0	0	0	0	0	1
0	-8.144143104553223	54.07207107543945	0	0	0	0	0	0
0	-3.307795524597168	49.08488464355469	0	0	0	0	0	1
0	-18.59015846252441	43.05824279785156	0	0	0	1	1	0
0	-14.91855430603027	57.45927810668945	0	0	0	0	0	0
0	12.29946613311768	43.85026550292969	0	0	0	1	0	0
1	-3.462245941162109	51.73112106323242	0	0	0	0	0	0
0	2.894589424133301	30.44742393493652	0	0	0	0	0	0
0	-41.58090209960938	55.54602813720703	0	0	0	0	0	0
0	-51.92374038696289	52.40467071533203	0	0	0	0	0	0
0	-29.70732498168945	34.24124526977539	1	1	0	0	0	0
0	-42.84183883666992	71.42092132568359	0	0	0	0	0	0
0	4.533102989196777	44.48734664916992	0	0	0	1	1	0
0	8.717724800109863	45.64113998413086	0	0	0	0	1	0
0	-56.37212371826172	57.085693359375	0	0	0	0	0	0
1	19.47624397277832	40.03340911865234	0	0	1	0	0	0
0	-53.26284790039063	53.63652801513672	0	0	0	0	0	0
1	-30.40949440002441	65.20474243164063	0	0	0	0	0	0
0	19.92817497253418	38.21656036376953	0	1	1	0	0	0
0	-53.52734375	53.97694778442383	0	0	0	0	0	0
0	-17.77475166320801	56.49518203735352	0	0	0	0	0	0
0	-35.27846908569336	47.05569458007813	0	0	0	0	1	1
0	34.89369583129883	27.06672477722168	0	0	0	0	0	0
0	-48.59463119506836	73.84967803955078	0	0	0	0	0	0
0	10.0561056137085	44.97194671630859	0	0	0	0	1	0
0	-69.21768188476563	69.60033416748047	0	0	0	0	0	0
0	17.41767501831055	30.03922653198242	0	0	0	0	0	0
0	-20.15377616882324	46.45852661132813	0	0	0	0	1	1
1	-3.767049312591553	40.24680709838867	0	1	1	1	0	0
1	5.988722801208496	40.85164260864258	0	0	1	0	0	0
0	16.45489311218262	26.78949546813965	0	0	0	0	0	0
0	-1.891255378723145	50.94562911987305	0	0	0	0	0	0
0	6.746742248535156	46.62662887573242	0	0	0	0	1	0
0	-12.1212158203125	53.75494384765625	0	0	0	0	0	0
0	-21.49717140197754	60.36262512207031	0	0	0	0	0	0
0	-10.98827171325684	54.78754043579102	0	0	0	0	0	0
0	-32.90621948242188	45.14391708374023	0	0	0	1	1	0
1	-3.922954082489014	51.96147537231445	0	0	0	0	0	0
0	15.75782299041748	42.12108993530273	0	0	0	1	0	0
0	14.90801906585693	35.34458160400391	1	1	0	0	0	0
0	-61.36308288574219	63.71616744995117	0	0	0	0	0	0
0	-49.21381759643555	50.01412200927734	0	0	0	0	0	1
0	-7.409551620483398	53.42981338500977	0	0	0	0	0	0
1	-6.377270698547363	53.18863296508789	0	0	0	0	0	0
1	7.673013210296631	45.34260559082031	0	0	0	0	1	0
0	2.649500846862793	47.79740142822266	0	0	0	0	0	1
0	-50.22776031494141	52.03478240966797	0	0	0	0	0	0
1	-.1089304685592651	50.05446624755859	0	0	0	0	0	1
0	4.328277587890625	44.93241119384766	0	0	0	0	1	0
0	-44.87052154541016	49.15636444091797	0	0	0	0	0	1
1	-.0516980886459351	50.02585220336914	0	0	0	0	0	1
0	13.1433572769165	43.42832183837891	0	0	0	1	0	0
0	-4.31738805770874	52.15869522094727	0	0	0	0	0	0
0	-4.330602169036865	52.16529846191406	0	0	0	0	0	0
1	17.0389289855957	41.48053359985352	0	0	1	1	0	0
1	5.764779567718506	46.05512237548828	0	0	0	0	1	0
0	4.095938682556152	47.95203018188477	0	0	0	0	0	1
0	-59.75024032592773	60.55075454711914	0	0	0	0	0	0
0	-55.48414611816406	57.17651748657227	0	0	0	0	0	0
0	5.761942386627197	46.38134002685547	0	0	0	0	1	0
0	-54.44739532470703	57.59948348999023	0	0	0	0	0	0
0	-25.7690315246582	56.184326171875	0	0	0	0	0	0
0	-21.52606391906738	44.59792709350586	0	0	0	1	1	0
0	-18.72189331054688	42.24851989746094	0	0	1	1	0	0
1	38.52631759643555	30.73684310913086	0	0	0	0	0	0
1	70.23463439941406	14.88268184661865	0	0	0	0	0	0
0	12.48110198974609	43.75944900512695	0	0	0	1	0	0
0	-16.0397891998291	54.84923553466797	0	0	0	0	0	0
0	-34.57645034790039	52.46403884887695	0	0	0	0	0	0
0	-9.953519821166992	54.92066192626953	0	0	0	0	0	0
1	-1.030397415161133	49.92849349975586	0	0	0	0	0	1
0	6.954362869262695	46.5228157043457	0	0	0	0	1	0
0	-4.563063621520996	40.09050750732422	0	1	1	1	0	0
1	20.96422958374023	39.51788711547852	0	0	1	0	0	0
1	25.55818176269531	37.22090911865234	0	1	0	0	0	0
1	40.34682083129883	29.82658958435059	0	0	0	0	0	0
0	70.06399536132813	14.96800231933594	0	0	0	0	0	0
1	-15.57411289215088	57.78705596923828	0	0	0	0	0	0
0	.6242662668228149	49.6878662109375	0	0	0	0	0	1
0	-4.654955863952637	52.32747650146484	0	0	0	0	0	0
1	4.864564418792725	47.56771469116211	0	0	0	0	1	1
1	3.665724277496338	48.16713714599609	0	0	0	0	0	1
0	.3408312797546387	49.82958602905273	0	0	0	0	0	1
1	-1.8149733543396	50.90748596191406	0	0	0	0	0	0
0	2.912619590759277	45.66990280151367	0	0	0	0	1	0
1	23.66504669189453	38.16747665405273	0	1	1	0	0	0
0	3.734970092773438	48.13251495361328	0	0	0	0	0	1
0	11.6814136505127	44.15929412841797	0	0	0	1	0	0
0	-17.85166168212891	58.92583084106445	0	0	0	0	0	0
0	-8.700248718261719	54.35012435913086	0	0	0	0	0	0
0	20.1986083984375	34.81453704833984	1	1	0	0	0	0
0	-5.78315258026123	39.25453567504883	0	1	1	0	0	0
0	-15.89340877532959	52.56756973266602	0	0	0	0	0	0
0	-14.25912952423096	54.60406112670898	0	0	0	0	0	0
1	-7.816710948944092	53.90835571289063	0	0	0	0	0	0
1	13.95348644256592	38.62863922119141	0	1	1	0	0	0
1	33.77581405639648	24.14159393310547	0	0	0	0	0	0
0	-25.15913009643555	62.57956695556641	0	0	0	0	0	0
1	18.25564765930176	40.87217712402344	0	0	1	0	0	0
1	39.63408279418945	30.18296051025391	0	0	0	0	0	0
1	15.51940155029297	42.24029922485352	0	0	0	1	0	0
0	17.63218116760254	40.71475219726563	0	0	1	0	0	0
0	-4.378509521484375	52.18925476074219	0	0	0	0	0	0
0	-10.18013954162598	55.09006881713867	0	0	0	0	0	0
1	26.13390731811523	36.93304824829102	0	1	0	0	0	0
1	24.16139793395996	37.9193000793457	0	1	1	0	0	0
0	11.04508304595947	43.93442535400391	0	0	0	1	0	0
0	-6.909093379974365	53.45454788208008	0	0	0	0	0	0
1	4.802262783050537	46.86126708984375	0	0	0	0	1	0
1	.334012508392334	49.83299255371094	0	0	0	0	0	1
1	4.327040672302246	46.81447219848633	0	0	0	0	1	0
0	6.914892673492432	42.44367980957031	0	0	0	1	0	0
0	7.462272167205811	46.26886367797852	0	0	0	0	1	0
0	-4.284071922302246	52.14203643798828	0	0	0	0	0	0
1	-15.47428703308105	56.71556091308594	0	0	0	0	0	0
0	5.683699131011963	47.15814971923828	0	0	0	0	1	0
0	5.372238159179688	47.31388092041016	0	0	0	0	1	0
0	-.3141939640045166	50.07140731811523	0	0	0	0	0	1
0	-18.00410079956055	57.86739730834961	0	0	0	0	0	0
1	4.944762706756592	47.52761840820313	0	0	0	0	1	1
0	5.366745471954346	38.37365341186523	0	1	1	0	0	0
0	8.924423217773438	23.93057250976563	0	0	0	0	0	0
1	14.27457332611084	32.27100372314453	1	0	0	0	0	0
0	24.83722496032715	36.13160705566406	1	1	0	0	0	0
0	.25787353515625	49.87106323242188	0	0	0	0	0	1
0	-9.043601036071777	54.52179718017578	0	0	0	0	0	0
1	-3.254881381988525	51.62743759155273	0	0	0	0	0	0
1	37.28423309326172	31.35788154602051	1	0	0	0	0	0
0	7.969152927398682	46.01542282104492	0	0	0	0	1	0
1	-38.14551544189453	67.53976440429688	0	0	0	0	0	0
0	.3569632768630981	48.12124252319336	0	0	0	0	0	1
1	-5.787223815917969	52.05257034301758	0	0	0	0	0	0
0	74.68592834472656	8.632448196411133	0	0	0	0	0	0
1	25.56759071350098	37.21620559692383	0	1	0	0	0	0
0	25.64374160766602	37.17812728881836	0	1	0	0	0	0
1	-.0076591968536377	48.83587265014648	0	0	0	0	0	1
0	17.70346069335938	39.96408462524414	0	0	1	0	0	0
0	2.484571933746338	35.85797882080078	1	1	0	0	0	0
1	-12.32405567169189	55.73910903930664	0	0	0	0	0	0
0	6.298098087310791	42.76919555664063	0	0	0	1	0	0
0	12.24642086029053	33.5346565246582	1	0	0	0	0	0
1	44.94985198974609	27.52507591247559	0	0	0	0	0	0
0	49.85822296142578	25.07089042663574	0	0	0	0	0	0
0	-1.819488406181335	50.90974426269531	0	0	0	0	0	0
0	-19.03647994995117	59.51824188232422	0	0	0	0	0	0
0	2.29344367980957	48.85327911376953	0	0	0	0	0	1
0	-19.62302398681641	58.66291046142578	0	0	0	0	0	0
0	2.528274059295654	48.73586273193359	0	0	0	0	0	1
1	-3.768369674682617	51.88418579101563	0	0	0	0	0	0
1	8.242860794067383	44.92773818969727	0	0	0	0	1	0
0	9.499608993530273	45.25019454956055	0	0	0	0	1	0
0	-43.21828842163086	47.29034423828125	0	0	0	0	1	1
1	-6.752663612365723	34.0914192199707	1	1	0	0	0	0
0	13.57931232452393	36.11930465698242	1	1	0	0	0	0
0	-24.87562370300293	61.19403076171875	0	0	0	0	0	0
0	-10.02730751037598	52.14636993408203	0	0	0	0	0	0
1	18.50593948364258	39.77362823486328	0	0	1	0	0	0
1	43.15571975708008	28.42213821411133	0	0	0	0	0	0
1	32.45878982543945	25.2915153503418	0	0	0	0	0	0
0	32.7042350769043	33.64788436889648	1	0	0	0	0	0
0	-8.345660209655762	54.17283248901367	0	0	0	0	0	0
0	7.639265060424805	46.18036651611328	0	0	0	0	1	0
0	-8.869897842407227	54.27315139770508	0	0	0	0	0	0
1	10.32379913330078	39.24246597290039	0	1	1	0	0	0
0	8.013275146484375	45.99336242675781	0	0	0	0	1	0
0	-9.802651405334473	54.90132522583008	0	0	0	0	0	0
0	-13.32674026489258	56.66336822509766	0	0	0	0	0	0
0	-9.965049743652344	54.98252487182617	0	0	0	0	0	0
0	19.77314567565918	40.11343002319336	0	0	1	0	0	0
0	-13.89201545715332	56.94601058959961	0	0	0	0	0	0
0	8.738252639770508	36.80863571166992	0	1	0	0	0	0
1	-25.35591125488281	61.24187850952148	0	0	0	0	0	0
0	5.53196382522583	44.18009567260742	0	0	0	1	0	0
1	9.856915473937988	45.07154083251953	0	0	0	0	1	0
1	14.78225326538086	42.60887145996094	0	0	0	1	0	0
0	50.1302375793457	24.93488502502441	0	0	0	0	0	0
0	12.51772308349609	35.90942001342773	1	1	0	0	0	0
0	-2.432361125946045	47.51372146606445	0	0	0	0	1	1
0	-9.062117576599121	54.26473617553711	0	0	0	0	0	0
0	-8.937605857849121	54.46880340576172	0	0	0	0	0	0
0	-6.832528114318848	49.25114440917969	0	0	0	0	0	1
0	-4.142606258392334	52.07130432128906	0	0	0	0	0	0
0	-6.57818603515625	53.28909301757813	0	0	0	0	0	0
0	-35.76371765136719	63.18987655639648	0	0	0	0	0	0
0	-13.51489162445068	56.03404235839844	0	0	0	0	0	0
1	-10.87729072570801	51.64225769042969	0	0	0	0	0	0
0	7.748427867889404	43.54716873168945	0	0	0	1	0	0
1	-17.12175559997559	58.56087875366211	0	0	0	0	0	0
0	2.913317203521729	48.54334259033203	0	0	0	0	0	1
0	-19.48798942565918	59.74399566650391	0	0	0	0	0	0
1	13.46059703826904	32.7949104309082	1	0	0	0	0	0
0	10.31949806213379	44.84024810791016	0	0	0	1	1	0
1	5.776342868804932	44.78451156616211	0	0	0	1	1	0
0	14.04977130889893	42.02931976318359	0	0	1	1	0	0
0	-5.578029155731201	52.78901290893555	0	0	0	0	0	0
0	-28.10994338989258	63.15994262695313	0	0	0	0	0	0
1	-13.19763088226318	49.07331848144531	0	0	0	0	0	1
1	1.707497239112854	35.32570648193359	1	1	0	0	0	0
0	49.60271835327148	24.56122589111328	0	0	0	0	0	0
1	2.19716739654541	48.90141677856445	0	0	0	0	0	1
1	17.06043434143066	41.46978378295898	0	0	1	1	0	0
1	11.45073509216309	44.27463150024414	0	0	0	1	0	0
0	4.839062690734863	47.58046722412109	0	0	0	0	1	1
1	19.42367935180664	40.28815841674805	0	0	1	0	0	0
1	7.541218280792236	46.22938919067383	0	0	0	0	1	0
1	39.68343353271484	25.41387367248535	0	0	0	0	0	0
0	5.775633335113525	47.1121826171875	0	0	0	0	1	0
1	7.136192798614502	46.43190383911133	0	0	0	0	1	0
1	33.53028106689453	33.23485946655273	1	0	0	0	0	0
1	23.59550285339355	38.20224761962891	0	1	1	0	0	0
1	33.61264419555664	33.19367599487305	1	0	0	0	0	0
0	6.975290298461914	46.51235580444336	0	0	0	0	1	0
1	14.11111354827881	42.94444274902344	0	0	0	1	0	0
0	9.564292907714844	45.21785354614258	0	0	0	0	1	0
1	50.19448852539063	24.90275382995605	0	0	0	0	0	0
0	12.10767650604248	42.15351867675781	0	0	0	1	0	0
0	-18.44849586486816	59.22424697875977	0	0	0	0	0	0
1	-7.332208633422852	52.31846618652344	0	0	0	0	0	0
1	25.08909606933594	37.45545196533203	0	1	0	0	0	0
0	24.60297584533691	37.69850921630859	0	1	0	0	0	0
0	-64.670166015625	65.26091003417969	0	0	0	0	0	0
1	12.24404525756836	43.87797546386719	0	0	0	1	0	0
0	4.748404026031494	45.20603561401367	0	0	0	0	1	0
0	-12.5	47.17046356201172	0	0	0	0	1	1
0	-52.87923812866211	63.25279998779297	0	0	0	0	0	0
1	-13.07383728027344	56.53691864013672	0	0	0	0	0	0
0	7.023873805999756	46.48805999755859	0	0	0	0	1	0
0	-11.41791343688965	54.95522689819336	0	0	0	0	0	0
0	-7.565334320068359	53.78266525268555	0	0	0	0	0	0
0	-16.54729843139648	50.23462677001953	0	0	0	0	0	1
1	20.69464683532715	39.65267944335938	0	0	1	0	0	0
0	-32.5339241027832	42.63174438476563	0	0	1	1	0	0
1	18.75881195068359	40.6205940246582	0	0	1	0	0	0
0	4.909560203552246	43.5400505065918	0	0	0	1	0	0
0	-16.75187110900879	41.95770263671875	0	0	1	1	0	0
1	13.55521965026855	43.22238922119141	0	0	0	1	0	0
0	.1349776983261108	47.75223922729492	0	0	0	0	0	1
1	28.42960357666016	33.53790664672852	1	0	0	0	0	0
0	50.31002807617188	24.84498596191406	0	0	0	0	0	0
0	-6.889796257019043	49.38579177856445	0	0	0	0	0	1
1	5.630791187286377	43.0098762512207	0	0	0	1	0	0
1	10.29553413391113	44.85223388671875	0	0	0	1	1	0
0	6.062978744506836	44.79908752441406	0	0	0	1	1	0
0	-14.07972240447998	57.03986358642578	0	0	0	0	0	0
1	-7.051679611206055	53.52584075927734	0	0	0	0	0	0
1	4.778337478637695	47.44889831542969	0	0	0	0	1	0
0	7.605385780334473	46.19730758666992	0	0	0	0	1	0
0	-13.89413738250732	42.48582077026367	0	0	1	1	0	0
0	-3.55297327041626	51.77648544311523	0	0	0	0	0	0
1	70.07666015625	14.96167469024658	0	0	0	0	0	0
0	23.2479362487793	38.37602996826172	0	1	1	0	0	0
1	-6.242409229278564	53.1212043762207	0	0	0	0	0	0
1	7.291469097137451	42.29431533813477	0	0	0	1	0	0
1	5.284512042999268	47.35774230957031	0	0	0	0	1	0
1	8.336713790893555	43.67396545410156	0	0	0	1	0	0
0	-.0667393207550049	49.30592727661133	0	0	0	0	0	1
0	-1.12016499042511	48.58888626098633	0	0	0	0	1	1
0	-8.243989944458008	54.12199401855469	0	0	0	0	0	0
0	-4.735413074493408	51.54550170898438	0	0	0	0	0	0
1	6.672242164611816	46.66387557983398	0	0	0	0	1	0
0	8.086970329284668	45.95651245117188	0	0	0	0	1	0
0	-1.594114303588867	47.32416534423828	0	0	0	0	1	1
1	-3.464591503143311	51.73229598999023	0	0	0	0	0	0
0	1.207220554351807	48.69901657104492	0	0	0	0	0	1
0	-3.488373756408691	51.74418640136719	0	0	0	0	0	0
1	10.9548807144165	44.52256011962891	0	0	0	1	1	0
0	2.100741863250732	48.94963073730469	0	0	0	0	0	1
1	-4.864898204803467	52.43244934082031	0	0	0	0	0	0
0	9.501555442810059	45.24922180175781	0	0	0	0	1	0
0	8.100276947021484	45.88936996459961	0	0	0	0	1	0
1	-4.605618000030518	51.83361053466797	0	0	0	0	0	0
0	9.26481819152832	43.92765045166016	0	0	0	1	0	0
1	-6.823703765869141	45.82995986938477	0	0	0	1	1	0
0	4.418230056762695	36.60609817504883	0	1	0	0	0	0
0	-21.0111255645752	54.79809188842773	0	0	0	0	0	0
1	4.467126846313477	47.24778366088867	0	0	0	0	1	0
1	19.26257705688477	40.36871337890625	0	0	1	0	0	0
0	17.64004516601563	41.17997741699219	0	0	1	1	0	0
0	2.046120166778564	48.9769401550293	0	0	0	0	0	1
1	-5.099320411682129	52.54965972900391	0	0	0	0	0	0
0	3.811827182769775	46.37725067138672	0	0	0	0	1	0
0	-53.32180404663086	55.12321472167969	0	0	0	0	0	0
1	24.8299503326416	37.58502197265625	0	1	0	0	0	0
0	23.45410346984863	38.27294921875	0	1	1	0	0	0
0	-9.908241271972656	54.73167419433594	0	0	0	0	0	0
0	-7.931146144866943	53.965576171875	0	0	0	0	0	0
0	38.52518081665039	29.91837501525879	0	0	0	0	0	0
1	-22.10947227478027	61.05473709106445	0	0	0	0	0	0
1	11.81400394439697	36.36117935180664	1	1	0	0	0	0
0	18.83510589599609	40.58244705200195	0	0	1	0	0	0
1	1.266765594482422	49.36661529541016	0	0	0	0	0	1
0	25.63510322570801	37.18244552612305	0	1	0	0	0	0
0	1.505944132804871	33.34214019775391	1	0	0	0	0	0
1	-12.48835372924805	56.24417495727539	0	0	0	0	0	0
1	12.7230052947998	30.18779373168945	0	0	0	0	0	0
0	15.89078903198242	42.05460357666016	0	0	1	1	0	0
1	16.91884422302246	40.99037170410156	0	0	1	0	0	0
0	24.33083915710449	37.8345832824707	0	1	1	0	0	0
0	-8.412986755371094	53.66421508789063	0	0	0	0	0	0
0	-23.99915504455566	61.99957656860352	0	0	0	0	0	0
0	20.76254272460938	38.07625579833984	0	1	1	0	0	0
1	1.600512862205505	41.18413925170898	0	0	1	1	0	0
0	9.905240058898926	44.57970428466797	0	0	0	1	1	0
0	-7.86900520324707	53.70479202270508	0	0	0	0	0	0
1	-13.68633460998535	56.84316635131836	0	0	0	0	0	0
1	1.892742514610291	48.87734222412109	0	0	0	0	0	1
0	1.75742506980896	32.136962890625	1	0	0	0	0	0
0	-17.29134368896484	58.64567184448242	0	0	0	0	0	0
0	-59.83765029907227	61.25821304321289	0	0	0	0	0	0
1	37.12551879882813	31.4372386932373	1	0	0	0	0	0
1	23.03772926330566	38.48113632202148	0	1	1	0	0	0
0	14.91243839263916	39.24896240234375	0	1	1	0	0	0
0	-6.434547901153564	53.2172737121582	0	0	0	0	0	0
0	7.112967967987061	46.44351577758789	0	0	0	0	1	0
0	-2.269041538238525	51.134521484375	0	0	0	0	0	0
1	-8.561643600463867	54.28082275390625	0	0	0	0	0	0
0	3.491353988647461	47.99038314819336	0	0	0	0	0	1
1	19.13547515869141	40.4322624206543	0	0	1	0	0	0
1	39.84737396240234	30.07631301879883	0	0	0	0	0	0
0	20.27496147155762	39.86251831054688	0	0	1	0	0	0
0	-34.36025238037109	67.18013000488281	0	0	0	0	0	0
0	-6.698563575744629	53.34928131103516	0	0	0	0	0	0
0	-4.938521862030029	52.04917907714844	0	0	0	0	0	0
0	23.81310081481934	37.83052825927734	0	1	1	0	0	0
0	-14.75808906555176	56.03898239135742	0	0	0	0	0	0
0	1.554369926452637	40.74395751953125	0	0	1	0	0	0
0	-25.96505546569824	57.91706848144531	0	0	0	0	0	0
0	-4.733091354370117	52.10543823242188	0	0	0	0	0	0
0	-19.32197761535645	59.66098785400391	0	0	0	0	0	0
0	-7.8336181640625	53.22230911254883	0	0	0	0	0	0
0	-.0572234392166138	50.02861022949219	0	0	0	0	0	1
0	-14.1278715133667	57.06393814086914	0	0	0	0	0	0
0	-12.20457553863525	37.50317764282227	1	1	1	0	0	0
0	-16.30977630615234	58.15488815307617	0	0	0	0	0	0
0	-4.675653457641602	29.94381523132324	1	1	0	0	0	0
0	-2.81529426574707	34.9274787902832	1	1	0	0	0	0
0	-4.772395133972168	37.89931106567383	1	1	1	0	0	0
1	-4.748427867889404	52.37421417236328	0	0	0	0	0	0
0	2.003538608551025	48.99822998046875	0	0	0	0	0	1
1	16.0403995513916	37.64872741699219	0	1	0	0	0	0
0	3.790497779846191	48.10475158691406	0	0	0	0	0	1
0	-28.90655899047852	63.7195930480957	0	0	0	0	0	0
0	4.148488998413086	44.33545303344727	0	0	0	1	0	0
1	5.095541477203369	47.45222854614258	0	0	0	0	1	0
1	9.721216201782227	45.1393928527832	0	0	0	0	1	0
0	5.78763484954834	47.10618209838867	0	0	0	0	1	0
0	-19.23929786682129	59.61964797973633	0	0	0	0	0	0
0	-3.689321994781494	51.84466171264648	0	0	0	0	0	0
0	-8.143862724304199	54.07193374633789	0	0	0	0	0	0
0	-50.732666015625	51.62616348266602	0	0	0	0	0	0
0	-55.57990646362305	56.53467178344727	0	0	0	0	0	0
1	1.661467552185059	48.66404724121094	0	0	0	0	0	1
1	1.69522762298584	49.13080978393555	0	0	0	0	0	1
1	1.950925588607788	46.90420150756836	0	0	0	0	1	0
0	.7691144943237305	49.61544418334961	0	0	0	0	0	1
1	5.351057529449463	44.75687408447266	0	0	0	1	1	0
0	43.09522247314453	26.34371185302734	0	0	0	0	0	0
0	-4.184219360351563	52.09210968017578	0	0	0	0	0	0
0	-14.5931510925293	57.29657363891602	0	0	0	0	0	0
0	-11.78669929504395	55.89334869384766	0	0	0	0	0	0
0	-1.09332799911499	50.54666519165039	0	0	0	0	0	1
0	-10.38487243652344	53.53978729248047	0	0	0	0	0	0
0	-46.00479125976563	72.35062408447266	0	0	0	0	0	0
1	4.151046276092529	47.92447662353516	0	0	0	0	0	1
0	1.054218411445618	49.17853164672852	0	0	0	0	0	1
0	-5.493974685668945	50.89156723022461	0	0	0	0	0	0
0	-7.101771354675293	51.41448211669922	0	0	0	0	0	0
0	2.213594436645508	48.89320373535156	0	0	0	0	0	1
0	-3.51252555847168	51.75626373291016	0	0	0	0	0	0
0	-.2768009901046753	50.13840103149414	0	0	0	0	0	1
0	2.680075168609619	48.28348922729492	0	0	0	0	0	1
0	-1.092684268951416	50.54634094238281	0	0	0	0	0	1
1	11.4538402557373	44.2730827331543	0	0	0	1	0	0
0	2.698102474212646	47.96812057495117	0	0	0	0	0	1
1	-13.11832618713379	51.11135101318359	0	0	0	0	0	0
0	5.423373222351074	45.70795440673828	0	0	0	0	1	0
1	-.34293532371521	49.35332107543945	0	0	0	0	0	1
0	3.613546371459961	41.18313217163086	0	0	1	1	0	0
0	-4.213723659515381	52.10686492919922	0	0	0	0	0	0
0	-2.447041988372803	50.45998001098633	0	0	0	0	0	1
0	10.65328693389893	41.31084823608398	0	0	1	1	0	0
0	-33.83602523803711	41.37638092041016	0	0	1	1	0	0
1	6.154230117797852	46.92288208007813	0	0	0	0	1	0
1	10.55242156982422	44.72378921508789	0	0	0	1	1	0
0	6.042352199554443	46.97882080078125	0	0	0	0	1	0
0	-3.966367244720459	51.8552360534668	0	0	0	0	0	0
1	10.87262344360352	44.56369018554688	0	0	0	1	1	0
1	4.277995109558105	47.86100006103516	0	0	0	0	0	1
0	7.397988319396973	46.30100250244141	0	0	0	0	1	0
0	20.47590255737305	36.13277435302734	1	1	0	0	0	0
